feedback_id,sentence,word_count
FB_20332,hc rất dễ dàng.,4
FB_20333,"học mãi ko qua đc 1 bài viết, viết đúng 100% cứ để sai",14
FB_20334,ôi. sao cứ bắt phải mua gói học thế nhỉ...,10
FB_20335,rất thích 😻,3
FB_20336,dm lắm quảng cáo vãi học mà cứ quảng cáo,10
FB_20337,"ổn nha, có cờ vua vô hc hứng hơn hẳn",10
FB_20338,nó rất bổ ích,4
FB_20339,khi dịch âm đúng thì bảo sai mong nhà phát triển sửa đổi cho đúng,15
FB_20340,"Trùi ưi duolingo ơi m bám t hoài vậy m T xem tiktok m cũng nhắn tin "" học"" hoài!!",20
FB_20341,lựa chọn tốt nhất,4
FB_20342,"Dạo này thấy ứng dụng này đi xuống, học nhg ko đc ghi nhận và mất hạng oan uổng, nói chung là không thể gắn bó với ứng dụng trong thời gian tới nữa, với lại việc học nhg không có sự cải tiến liên tục làm việc hứng thú đi xuống. Kể cả học chuỗi streak nó ko còn ý nghĩa khi áp dụng với đời sống thực tế. Chỉ khi nào nó được cải tiến đến mức có những lợi ích rất tích cực từ số đông thì sẽ cân nhắc. Còn giờ thì hết hy vọng",99
FB_20343,giúp mik học tiếng anh tiến bộ hơn trong học tập,11
FB_20344,"học rất ổn,từ khi học tôi đã tiếp thu được nhiều kiến thức mới, nhưng tôi muốn sửa năng lượng thành tim như cũ",24
FB_20345,hay dễ sử dụng,4
FB_20346,mà cờ vua ở đâu vậy,6
FB_20347,"Thực sự nghĩ nên chỉnh lại cái bài tập phát âm từng chữ đi, nói mãi mà không chịu ra đáp án, phát âm đúng như đáp án rồi vẫn bị bảo sai, có lúc làm mà mất tận gần 3 phút chỉ cho cái bài đấy ý",48
FB_20348,"cứ một tí là hết tim , đúng mà lại bị mất tim xin nhà sản xuất sửa lại",19
FB_20349,quá hay 💯,3
FB_20350,app vừa bị lỗi và nó làm t rất đien nên vô đánh giá sao thấp luôn👿,17
FB_20351,quá tuyệt vời đến cả quảng cáo,7
FB_20352,hc tốt nên tải về hc nha mọi người,9
FB_20353,ứng dụng học miễn phí đỉnh nhất<3,7
FB_20354,chơi cờ vua cùng doulingo khiến trình độ của tôi đc cải thiện và đc giải nhì cấp quận huyện.Cảm ơn doulingo,22
FB_20355,"rất tuyệt vời,học hayy nhaa",5
FB_20356,"nên tải để trải nghiệm nhé, trải nghiệm tuyệt vời khi tôi sử dụng ứng dụng này.",17
FB_20357,tốt mà sao của tôi lại là trái tim mà không phải năng lượng mặc dù tôi đã cập nhật?,20
FB_20358,Hay mình học T.anh và T.trung được tầm 5thg là thành thạo được phiên âm và từ vựng rồi ! rất rất hữu ích và tiện lợii !,28
FB_20359,rất hay và bổ ích,5
FB_20360,hay lên tải,3
FB_20361,nghiêm khắc lắm nhưng vui cực,6
FB_20362,xuất sắc 10đ,3
FB_20363,từ khi học Duolingo trình độ ngoại ngữ của tôi vượt bậc hẳn,13
FB_20364,học rất tốt,3
FB_20365,"tôi ko hiểu duo làm thế này có đc ko cứ học xong một bài là quảng có học super duolingo và năng lượng trong 1 bài thì mắt 8,9 năng lượng rồi",33
FB_20366,"hay , nhưng mà ko giải thích cho mình nhiều , có lúc nó dạy mình như vậy mà mình làm lại chấm sai",24
FB_20367,cái con này nó ăn tiếng Thái hay sao á tìm k ra:(((,13
FB_20368,"học chán kinh khủng, lập đi lập lại không có gì mới hết. chơi cờ cho đỡ mà cũng dần chán đi, toàn cho học mấy cái không thật sự cần thiết 1 bài thì phải học đi học lại 20-30 lần rất là chán, mọi người nên tải những app khác còn hơn nhé.",55
FB_20369,"bài học rất nay , khi rớt hạng bạn còn được an ủi bằng quà nữa rất tuyệt vời😚😚😚",19
FB_20370,"học rất ổn nha, nói thật, nên tui mới đánh giá cao.",12
FB_20371,rất vui và thú vị,5
FB_20372,rất là hữa ích 10 điểm ko có nhưng,9
FB_20373,thật tồi tệ,3
FB_20374,ghét con duolingo,3
FB_20375,cờ vua Dell công bằng,5
FB_20376,mình thấy duolingo cũng hay nhưng mình ko thích duolingo ở chỗ làm càng nhiều bài tập thì năng lượng càng giảm đi,23
FB_20377,vì nó dễ hiểu và giúp tôi biết tiếng anh 😄,11
FB_20378,hay dthw (nhưng vào điều cân nhắc khi tải),9
FB_20379,hay rat hay,3
FB_20380,ko thik cho lắm,4
FB_20381,"Cũng được đó, nhưng mà nó bắt mình học hoài, nó còn năng lượng nữa rồi nó kêu mình sạc.",20
FB_20382,tui thấy học cái này giúp mik có một lượng kí thức cho mik mong mọi người tải cái này nhé,21
FB_20383,rất tiêu cực tôi đọc đúng nhưng nó nói tôi là nói ko đúng,14
FB_20384,Học đc 10 điểm,4
FB_20385,tốt và hay,3
FB_20386,đc r hsy,3
FB_20387,quá okie lun vừa học vừa chs thì duolingo là tuyệt,11
FB_20388,rất tuyệt vời,3
FB_20389,Duolingo là một app nên học,6
FB_20390,"học được rất nhiều ngôn ngữ và môn học, Doulingo đã thêm nhiều tính năng như Cờ vua, âm nhạc và toán. Doulingo là một app có thể vừa học vừa giải trí.",33
FB_20391,học rất dễ hiểu,4
FB_20392,tui cho Duolingo năm sao vì phục vụ khách rất chu đáo,12
FB_20393,siu hay có cờ vua nx,6
FB_20394,học rất rốt cho trẻ em lúc 5 đến 7 tuổi,11
FB_20395,rất tốt.Mọi người nên tải.,5
FB_20396,khá tốt với sở thích học tập của mình,9
FB_20397,hay dễ học nhưng cần nhiều pin quó ò,9
FB_20398,học mà Như chơi game,5
FB_20399,Tôi cảm thấy học duolingo khiến cho tôi cảm thấy mình có nhiều kiến thức hơn và trong quá trình học tập cũng thấy mình tự tin hơn 🤗🤗🤗👍👍👍,29
FB_20400,hoc cai nay rat thu vi,6
FB_20401,"dễ hiểu,cũng không khó lắm",5
FB_20402,đúng 1 từ perfect,4
FB_20403,học tốt nhưng phần nói đọc thì hơi lỗi nha,10
FB_20404,Học oki nhưng mình muốn đc nhiều từ vựng hơn,10
FB_20405,rất hay nhưng tôi không thích tham gia super duolingo mà nó nhẮc quài,14
FB_20406,ước thêm bin 🥰🥰,4
FB_20407,"chơi cờ mà còn bị cái thằng Oscar chế giễu nữa thật là không thể chấp nhận, nên tôi sẽ cho một sao",23
FB_20408,its great! 5 stars,4
FB_20409,"tuy là học rất hiệu quả nhưng hãy bỏ đi những cái như sử dụng 1 tuần miễn nó đã ảnh hưởng đến việc học của tôi, bỏ đi ngay vì hiện tại vì lí do đó tôi cảm thấy khó chịu!!",42
FB_20410,học được hơn trước nhưng lấy kim cương để đóng năng lượng thì lại ko có. trong khi đã đóng kim cương để lấy năng lượng rồi mà vẫn kêu phải đóng tiếp?????,33
FB_20411,rất tốt nhưng đôi khi đang điên lên xem quảng cảo cứ nói về game hay super nâng cấp lên mà còn phải đóng tiền cứ kêu là tôi không hiểu nổi bạn mỗi ngày bạn có thể uống cà phê matchalate đá và trà sữa mà bạn không nâng cấp lên được cái gói gì mà super gia đình gì gì đó cứ xem đi xem lại hoài có lúc còn kêu hãy tải starmaker rồi game cái gì đó đủ thứ cái đó á dulingo phải thay đổi đã cho học miễn phí rồi thì đừng có bắt người ta hay là mọi người trên trái và tôi đóng tiền nữa,113
FB_20412,"tuyệt vời, giúp tôi được giải trong cuộc thi tiếng Anh hay âm nhạc",14
FB_20413,học dạy hiểu rất thực tế vui,7
FB_20414,tôi rất thích chơi cờ vua trong Duolingo,8
FB_20415,học r tốt,3
FB_20416,Học ok nhma ko thích cái quảng cáo cho lắm🤓,10
FB_20417,học hay và bổ ích lắm ạ,7
FB_20418,rất hay và rất vui,5
FB_20419,phần chess ở đâu vậy ạ,6
FB_20420,10 điểm ko có như,5
FB_20421,học khá tốt và vui,5
FB_20422,hay giúp tôi thi được 10,6
FB_20423,app này giúp tôi học mà không bị áp lực tôi rất yêu thích nó,15
FB_20424,"cx ok nha điểm anh cx tăng lên,nhg dùng hơi lag",11
FB_20425,từ nhiên tôi lại rất thích học liền,8
FB_20426,rất tốt nên tải,4
FB_20427,bài học rất hay và phù hợp với người mới học,11
FB_20428,Rất thông minh,3
FB_20429,trải nghiệm học thú vị,5
FB_20430,Duolingo là một trong game chiến thuật hay cho nên tôi mới được đi thi giải đấu tiếng Anh,19
FB_20431,Duolingo giúp tui nói đc tiếng anh để trò chuyện dễ hơn vs người nước ngoài trog roblox :),19
FB_20432,ok rất hay mong có ơi Update mới để có nhiều trải nghiệm hơn,14
FB_20433,tuyệt nhưng ko có pin là k cho học,9
FB_20434,rất vui và hiểu rất nhanh,6
FB_20435,học tiếng Anh rất dễ nhớ và rất tốt,9
FB_20436,học cái này rất vui cũng có thể giải trí,10
FB_20437,dạy có vài từ hơi sai,6
FB_20438,"giúp tôi học các tiếng của quốc gia dễ hơn, tuyệt vờiiii",12
FB_20439,học dulingo rất vui . rất dễ hiểu . từ vựng và phát âm rất tốt.,16
FB_20440,giúp tui học tốt hơn mọi ngày,7
FB_20441,"niếu như bạn thực sự muốn học ngoại ngữ để giao tiếp hay để hiểu biết thì bạn nên tải những app từ điển về mà học ứng dụng này không giúp được gì cho bạn đâu tin tôi đi tôi thành thạo ba ngôn ngữ anh , nhật và trung tôi đễ trải nghiện và đây là đánh giá của tôi",62
FB_20442,"dể nhớ và dể học theo lộ trình , đã giúp toi mê học hơn",15
FB_20443,kid (nhưng vui),3
FB_20444,ê hay nhưng quảng cáo nhưng mà nó hay nên cho 5 sao.,13
FB_20445,app hay nhưng khi cứ học xong 1 bài học thì nó lại quay trở lại ban đầu trước bài học đó mấy bài và việc lặp lại ấy phải khoảng 3-4 lần r điều này khiến tôi rất khó chịu vì cứ học đi học lại mấy cái bài này và không đc tiếp cận những kiến thức khác.Mong duolingo có thể cải thiện tình trạng lặp lại này để tôi có thể học những kiến thức mới thay vì những kiến thức cũ lặp lại,87
FB_20446,tôi rất vui khi dùng áp này vì áp này có thể giúp toi học giỏi tiếng anh hony,19
FB_20447,app này học rất hay và bổ ích,8
FB_20448,cho điểm elo rất thấp và đặc biệt khi trừ elo nhiều Những NPC cũng đc và hay an ủi người chơi,22
FB_20449,"Hễ học xong 1 bài là bị lag trắng màn hình, đánh thắng 1 ván mà bị giảm elo-?",19
FB_20450,học phải đóng tiền,4
FB_20451,hơi độc ác r,4
FB_20452,"quảng cáo nhiều cho năng lượng vs kn thì ít,nạp thêm tiền ms chs đc tiếp cày thì lâu mà cx chả đc ích j hết mà toàn cho mấy bài lặp đi lặp lại l7 cho mấy cái bài linh tinh chứ ko có giúp đc j trg học tập?h app học bài này rác lắm luôn ak",59
FB_20453,siêu siêu hay luôn á giúp học cực nhanh,9
FB_20454,"có điên k, cập nhật xong năng lượng lúc nào cx chỉ có 2, bào KN ng sử dụng ít thôi",21
FB_20455,Mọi người thử không Học mấy ngày đi nó sẽ chuyển sang tức giận Đấy rất đáng sợ ai học thì sẽ hiểu nếu lười vậy,26
FB_20456,tôi cảm thấy không thích nhiều phần về ứng dụng,10
FB_20457,rất hữu ích,3
FB_20458,"Cái lúc tạo khóa học khác lâu vcl, bực thật",10
FB_20459,tui cảm thấy rất tốt và chất lượng nên thử như nha các mom,14
FB_20460,ứng dụng này khiến cho tôi bất ngờ vì vừa được chơi và học khiến cho tôi rất vui và thông minh💖💖💖💖💖💖,22
FB_20461,biểu cảm của app không linh hoạt như trước,9
FB_20462,giup hoc ngoai nh va tien bo hon ve giao tiep,11
FB_20463,nó rất hay và bổ ích,6
FB_20464,"học mãi vẫn không thấy chán""",6
FB_20465,tui cs học nhưng tui học nhiều đến mức hết năng lực :))),13
FB_20466,hay và thú vị,4
FB_20467,vừa học vừa giải trí rất vui,7
FB_20468,"Rất thú vị, vui nữa. Học mà như chơi vậy, không còn sự chán nản hay lơ là. Duolingo đã giúp tui học tiếng Anh giỏi hơn vs những bài học thú vị!",33
FB_20469,giúp cho việc học tập,5
FB_20470,rất chán học cái nó bắt mình học quai rất bực không học bài cái là nó làm cái ban mặt khó ưa vãi! những người khó tính không nên tải,31
FB_20471,ác quỷ nhưng hài,4
FB_20472,rất là tốt và nhiều lợi ích,7
FB_20473,tôi đã thuộc rất nhanh và cũng rất tuyệt vời,10
FB_20474,Rất tuyệt vời,3
FB_20475,tôi rất thik ứng dụng này🥰🥰,6
FB_20476,tôi đề nghị duolingo sửa lại cách đi cờ,9
FB_20477,học thì tốt thật cứ bị quảng cáo í,9
FB_20478,học rất vui,3
FB_20479,Khá tốt 👍nhưng hơi lag😇,5
FB_20480,"Duolingo rất vui , vừa học vừa chơi",8
FB_20481,tôi rất thích học tiếng anh😘😘😘😘🤗☺😘,6
FB_20482,học rất hay,3
FB_20483,tr ơi ngày trước còn là trái tim làm sai thì mới bị trừ tim bây giờ cho cái năng lượng làm 1câu trừ 1năng lượng chơi v ai chơi lại mấ,32
FB_20484,học rất dễ hiểu và hayyy,6
FB_20485,học rất vui tui 😊 sẻ cho bạn 5 sao nha,11
FB_20486,trải nghiệm này rất thú vị!!! Tôi muốn học tiếng anh mỗi buổi tôi,14
FB_20487,ứng giụng quá tuyệt 10 không nói nhiều,8
FB_20488,nó rất hay nhưng hơi trán,6
FB_20489,"Ứng dụng bây giờ quá mất chất. Tự dưng cập nhật đổi sang cái năng lượng học được có tí tẹo đã hết trong khi phải đợi hẳn 14 tiếng mới đầy, mà đủ 25 năng lượng rồi thì cũng chỉ học được tầm 3 ải là hết, chả thấm vào đâu. Rốt cuộc thèm tiền tới mức độ làm cho app càng ngày càng tệ hại, tôi không cảm thấy ứng dụng này giống như một ứng dụng học tập bình thường nữa mà giống như một ứng dụng khều tiền hơn, quảng cáo thì nhiều giống mấy cái game. Xưa hồi 2022 học thoải mái bao nhiêu🙂",109
FB_20490,app này được,3
FB_20491,tuyệt vời 👍😍😍,3
FB_20492,rất xứng đáng để học nha dạy tốt vô cùng,10
FB_20493,có super Duolingo hơi phiền,5
FB_20494,phải nạp học miễn phí thì chỉ đc một bài thôi,11
FB_20495,quá tuyệt vời,3
FB_20496,rất tốt nên dùng thử,5
FB_20497,vui tuyệt vời,3
FB_20498,học rất hay và cuốn,5
FB_20499,hay lắm mọi người học xong tôi quên crush luôn,10
FB_20500,Cứ đứng đơ,3
FB_20501,rất hay và lợi ích,5
FB_20502,"hôm qua xem 5 cái quảng cáo để có đầy năng lượng học bài. mà bị lỗi xong tới khi gần học bài xong nó tụt xuống 1 năng lượng. không phải kiểu học nên mất năng lượng, mà nó tụt số năng lượng mà mắt thường có thể nhìn thấy được luôn. xong còn 1 năng lượng thì học cái gì được. xong phải thoát bài học. mà chuyện như vậy xảy ra mấy lần luôn. cứ ra xem kiếm năng lượng rồi vào học lại mất. Dev nên fix lỗi nhanh",93
FB_20503,rất giải trí tốt,4
FB_20504,hay và vui,3
FB_20505,giúp tôi học tiếng Anh giỏi hơn,7
FB_20506,tôi ko hiểu tiếng anh mà tôi học khóa khác mà nó bảo là bây giờ những câu nói tiếng việt trong đó đều chuyển sang tiếng anh mà tôi đã ko đồng tình mà nó cứ bắt tôi thôi khuyên mọi người học cái j thì vẫn chọn app này nhưng mà ko nên đang học khóa này lại chyyeenr sang kháo khác ko thì cái khóa đầu của mik app sẽ tưởng là mik hiểu ngôn ngữ đấy rồi thì app sẽ cho cáu ngô ngữ ban đầu cuat mik chọn vào,94
